Player,Year,Salary
Quincy Acy,2017,1709538
Tyler Zeller,2017,1709538
Jordan Crawford,2017,1709538
Mike Scott,2017,1709538
Malik Beasley,2017,1700640
Ante Zizic,2017,1645200
Delon Wright,2017,1645200
OG Anunoby,2017,1645200
Caris LeVert,2017,1632480
Mike Dunleavy,2017,1600000
Timothe Luwawu,2017,1594590
Tyler Lydon,2017,1579440
Justin Anderson,2017,1579440
Ian Clark,2017,1577230
DeAndre Bembry,2017,1567200
Shane Larkin,2017,1524305
Joe Harris,2017,1524305
Spencer Dinwiddie,2017,1524305
Julyan Stone,2017,1524305
Glenn Robinson III,2017,1524305
Tyler Ennis,2017,1524305
Johnny O'Bryant,2017,1524305
Jerami Grant,2017,1524305
Joffrey Lauvergne,2017,1524305
Bobby Portis,2017,1516320
DeAndre Liggins,2017,1505942
Malachi Richardson,2017,1504560
Tony Allen,2017,1471382
Willie Reed,2017,1471382
Larry Nance Jr,2017,1471382
Salah Mejri,2017,1471382
Nikola Jokic,2017,1471382
Kevon Looney,2017,1471382
Joseph Young,2017,1471382
Montrezl Harrell,2017,1471382
Jarell Martin,2017,1471382
Josh Richardson,2017,1471382
Jordan Mickey,2017,1471382
Tyus Jones,2017,1471382
Josh Huestis,2017,1471382
Richaun Holmes,2017,1471382
TJ McConnell,2017,1471382
Pat Connaughton,2017,1471382
Norman Powell,2017,1471382
Raul Neto,2017,1471382
Chris McCullough,2017,1471382
Furkan Korkmaz,2017,1465920
Caleb Swanigan,2017,1465920
Okaro White,2017,1460927
Rondae Hollis-Jefferson,2017,1455720
Willy Hernangomez,2017,1435750
Kyle Kuzma,2017,1423560
Tony Bradley,2017,1414920
Derrick White,2017,1404600
Josh Hart,2017,1394520
Gerald Green,2017,1381403
Brice Johnson,2017,1331160
Diamond Stone,2017,1312611
Isaiah Taylor,2017,1312611
Sheldon Mac,2017,1312611
Isaiah Whitehead,2017,1312611
Treveon Graham,2017,1312611
Paul Zipser,2017,1312611
David Nwaba,2017,1312611
Dorian Finney-Smith,2017,1312611
Yogi Ferrell,2017,1312611
Patrick McCaw,2017,1312611
Damian Jones,2017,1312611
Chinanu Onuaku,2017,1312611
Ivica Zubac,2017,1312611
Deyonta Davis,2017,1312611
Andrew Harrison,2017,1312611
Wayne Selden,2017,1312611
Rodney McGruder,2017,1312611
AJ Hammons,2017,1312611
Malcolm Brogdon,2017,1312611
Marcus Georges-Hunt,2017,1312611
Cheick Diallo,2017,1312611
Chasson Randle,2017,1312611
Tyler Ulis,2017,1312611
Jake Layman,2017,1312611
Skal Labissiere,2017,1312611
Dejounte Murray,2017,1312611
Bryn Forbes,2017,1312611
Davis Bertans,2017,1312611
Pascal Siakam,2017,1312611
Fred VanVleet,2017,1312611
Semi Ojeleye,2017,1291892
Livio Jean-Charles,2017,1242240
Bobby Brown,2017,1231500
Frank Mason,2017,1184385
Abdel Nader,2017,1167333
Isaiah Canaan,2017,1113863
Damyean Dotson,2017,1100000
Andrew Bogut,2017,1078810
Wesley Iwundu,2017,1050000
Gerald Henderson,2017,1000000
Festus Ezeli,2017,1000000
Justin Hamilton,2017,1000000
Damien Wilkins,2017,992696
Ike Anigbogu,2017,950000
Rade Zagorac,2017,950000
Ivan Rabb,2017,950000
Jason Thompson,2017,893333
Tyler Dorsey,2017,815615
Daniel Theis,2017,815615
Dwayne Bacon,2017,815615
Maxi Kleber,2017,815615
Jordan Bell,2017,815615
Zhou Qi,2017,815615
Jawun Evans,2017,815615
Sindarius Thornwell,2017,815615
Thomas Bryant,2017,815615
Dillon Brooks,2017,815615
Sterling Brown,2017,815615
Frank Jackson,2017,815615
Dakari Johnson,2017,815615
Khem Birch,2017,815615
Davon Reed,2017,815615
Brandon Paul,2017,815615
Alfonzo McKinnie,2017,815615
Royce O'Neale,2017,815615
Emeka Okafor,2017,813293
Trey Burke,2017,784160
Alex Poythress,2017,778668
Dwight Buycks,2017,748160
Joel Bolomboy,2017,708200
Kyle Collinsworth,2017,595702
Jeff Withey,2017,593780
Kay Felder,2017,551866
Michael Gbinije,2017,500000
Leandro Barbosa,2017,500000
Derrick Jones,2017,462875
Nicolas Brussino,2017,393041
Antonius Cleveland,2017,384116
Brandon Jennings,2017,380830
CJ Watson,2017,333333
Demetrius Jackson,2017,319266
Travis Wear,2017,304051
Cameron Oliver,2017,300000
Shaquille Harrison,2017,230399
Larry Drew II,2017,222474
Jaylen Morris,2017,198143
Nigel Hayes,2017,193532
David Stockton,2017,192812
Quinn Cook,2017,189832
Georges Niang,2017,177250
Aaron Harrison,2017,174570
Omari Johnson,2017,170495
Naz Long,2017,167158
Jarell Eddie,2017,166256
Rodney Purvis,2017,165887
Mike James,2017,164802
Briante Weber,2017,160378
Marquis Teague,2017,157944
Gary Payton II,2017,154500
Jeremy Evans,2017,154059
Carrick Felix,2017,140901
Damion Lee,2017,138239
Kendrick Perkins,2017,131562
Milton Doyle,2017,127250
Brandon Rush,2017,119601
Ty Lawson,2017,119009
Derrick Williams,2017,104059
KJ McDaniels,2017,100000
Tim Quarterman,2017,96406
Walter Lemon Jr,2017,92159
Josh Gray,2017,92159
Jaylen Johnson,2017,87551
MarShon Brooks,2017,86118
CJ Fair,2017,82943
Josh Magette,2017,77250
Tyler Cavanaugh,2017,77250
Andrew White,2017,77250
Kadeem Allen,2017,77250
Jabari Bird,2017,77250
Yakuba Ouattara,2017,77250
Jacob Wiley,2017,77250
James Webb,2017,77250
Mangok Mathiang,2017,77250
Marcus Paige,2017,77250
Antonio Blakeney,2017,77250
Ryan Arcidiacono,2017,77250
John Holland,2017,77250
London Perrantes,2017,77250
Johnathan Motley,2017,77250
Gian Clavell,2017,77250
Jalen Jones,2017,77250
Torrey Craig,2017,77250
Monte Morris,2017,77250
Luis Montero,2017,77250
Reggie Hearn,2017,77250
Chris Boucher,2017,77250
RJ Hunter,2017,77250
Markel Brown,2017,77250
Edmond Sumner,2017,77250
Ben Moore,2017,77250
Jamil Wilson,2017,77250
CJ Williams,2017,77250
Tyrone Wallace,2017,77250
Alex Caruso,2017,77250
Vander Blue,2017,77250
Kobi Simmons,2017,77250
Vince Hunter,2017,77250
Myke Henry,2017,77250
Matt Williams,2017,77250
Derrick Walton,2017,77250
Xavier Munford,2017,77250
Marshall Plumlee,2017,77250
Anthony Brown,2017,77250
Amile Jefferson,2017,77250
Charles Cooke,2017,77250
Luke Kornet,2017,77250
Isaiah Hicks,2017,77250
Daniel Hamilton,2017,77250
PJ Dozier,2017,77250
Adreian Payne,2017,77250
Jamel Artis,2017,77250
James Michael McAdoo,2017,77250
Jacob Pullen,2017,77250
James Young,2017,77250
Alec Peters,2017,77250
Danuel House,2017,77250
CJ Wilcox,2017,77250
JaKarr Sampson,2017,77250
Jack Cooley,2017,77250
Darrun Hilliard,2017,77250
Matt Costello,2017,77250
Malcolm Miller,2017,77250
Lorenzo Brown,2017,77250
Eric Griffin,2017,77250
Nate Wolters,2017,77250
Erik McCree,2017,77250
Michael Young,2017,77250
Devin Robinson,2017,77250
Xavier Silas,2017,74158
Jonathan Gibson,2017,74158
Scotty Hopson,2017,74158
Landry Nnoko,2017,50000
VJ Beachem,2017,50000
Bronson Koenig,2017,50000
Daniel Ochefu,2017,50000
Marcus Thornton II,2017,46079
Jameel Warney,2017,46079
Aaron Jackson,2017,46079
Trey McKinney-Jones,2017,46079
Andre Ingram,2017,46079
Stephen Curry,2018,37457154
Russell Westbrook,2018,35665000
Chris Paul,2018,35654150
LeBron James,2018,35654150
Kyle Lowry,2018,32700000
Blake Griffin,2018,31873932
Gordon Hayward,2018,31214295
James Harden,2018,30570000
Paul George,2018,30560700
Mike Conley,2018,30521115
Kevin Durant,2018,30000000
Paul Millsap,2018,29230769
Al Horford,2018,28928710
Damian Lillard,2018,27977689
DeMar DeRozan,2018,27739975
Chris Bosh,2018,26837720
Jrue Holiday,2018,26641111
Otto Porter,2018,26011913
CJ McCollum,2018,25759766
Nikola Jokic,2018,25467250
Andrew Wiggins,2018,25467250
Joel Embiid,2018,25467250
Anthony Davis,2018,25434263
Andre Drummond,2018,25434262
Bradley Beal,2018,25434262
Hassan Whiteside,2018,24434262
Dwight Howard,2018,24256725
Giannis Antetokounmpo,2018,24157304
Steven Adams,2018,24157304
Kevin Love,2018,24119025
Marc Gasol,2018,24119025
Chandler Parsons,2018,24107258
Harrison Barnes,2018,24107258
Nicolas Batum,2018,24000000
Rudy Gobert,2018,23491573
Kawhi Leonard,2018,23114066
DeAndre Jordan,2018,22897200
LaMarcus Aldridge,2018,22347015
Serge Ibaka,2018,21666667
Aaron Gordon,2018,21590909
Danilo Gallinari,2018,21587579
Victor Oladipo,2018,21000000
Ryan Anderson,2018,20421546
Joakim Noah,2018,20261172
Kyrie Irving,2018,20099189
Jabari Parker,2018,20000000
Jimmy Butler,2018,19841627
Zach LaVine,2018,19500000
Wesley Matthews,2018,19360228
Allen Crabbe,2018,19332500
Enes Kanter,2018,19264603
Tyler Johnson,2018,19245370
John Wall,2018,19169800
George Hill,2018,19000000
Jeff Teague,2018,19000000
Klay Thompson,2018,18988725
Goran Dragic,2018,18109175
Kent Bazemore,2018,18089888
Evan Turner,2018,17868853
Tristan Thompson,2018,17469565
Draymond Green,2018,17469565
Tim Hardaway Jr,2018,17325000
Pau Gasol,2018,17133285
Reggie Jackson,2018,17043478
Bismack Biyombo,2018,17000000
Evan Fournier,2018,17000000
Derrick Favors,2018,16900000
Luol Deng,2018,16747954
Jonas Valanciunas,2018,16539326
Gary Harris,2018,16517857
Andre Iguodala,2018,16000000
Timofey Mozgov,2018,16000000
Ian Mahinmi,2018,16000000
Clint Capela,2018,15793104
Dennis Schroeder,2018,15500000
DeMarre Carroll,2018,15400000
Gorgui Dieng,2018,15170787
Eric Bledsoe,2018,15000000
Trevor Ariza,2018,15000000
Tobias Harris,2018,14800000
Ricky Rubio,2018,14800000
JR Smith,2018,14720000
Brandon Knight,2018,14631250
James Johnson,2018,14420700
Robin Lopez,2018,14357750
Kenneth Faried,2018,14242782
Marvin Williams,2018,14087500
Taj Gibson,2018,14000000
Thaddeus Young,2018,13764045
Tyson Chandler,2018,13585000
Marcin Gortat,2018,13565218
Kelly Olynyk,2018,13537527
Cody Zeller,2018,13528090
Eric Gordon,2018,13500375
Austin Rivers,2018,13155324
Michael Kidd-Gilchrist,2018,13000000
Khris Middleton,2018,13000000
Mason Plumlee,2018,12917808
Wilson Chandler,2018,12800562
Solomon Hill,2018,12763467
Nikola Vucevic,2018,12750000
Dion Waiters,2018,12705000
Joe Ingles,2018,12545455
Jeremy Lin,2018,12516746
Jordan Clarkson,2018,12500000
Nikola Mirotic,2018,12500000
Miles Plumlee,2018,12400000
Tyreke Evans,2018,12400000
Courtney Lee,2018,12253780
JJ Redick,2018,12250000
Kemba Walker,2018,12000000
Kentavious Caldwell-Pope,2018,12000000
Avery Bradley,2018,12000000
Will Barton,2018,11830358
TJ Warren,2018,11750000
Zach Randolph,2018,11692308
Patrick Mills,2018,11571429
Alec Burks,2018,11536515
Omer Asik,2018,11286516
Marcus Smart,2018,11160716
Jusuf Nurkic,2018,11111111
Iman Shumpert,2018,11011234
Moe Harkless,2018,10837079
Tony Snell,2018,10607143
Dante Exum,2018,10600000
Meyers Leonard,2018,10595506
John Henson,2018,10577466
Bojan Bogdanovic,2018,10500000
Mirza Teletovic,2018,10500000
Terrence Ross,2018,10500000
Robert Covington,2018,10464092
Rudy Gay,2018,10087200
Jon Leuer,2018,10002681
Darren Collison,2018,10000000
Andre Roberson,2018,10000000
Danny Green,2018,10000000
Dwight Powell,2018,9631250
Matthew Dellavedova,2018,9607500
Jared Dudley,2018,9530000
Boban Marjanovic,2018,9490740
Josh Richardson,2018,9367200
Norman Powell,2018,9367200
Markieff Morris,2018,9173294
Rajon Rondo,2018,9000000
Bogdan Bogdanovic,2018,9000000
E'Twaun Moore,2018,8808685
Kosta Koufos,2018,8739500
Fred VanVleet,2018,8653847
Wayne Ellington,2018,8653076
Kyle Anderson,2018,8641000
Julius Randle,2018,8641000
Jerryd Bayless,2018,8575916
Cristiano Felicio,2018,8470980
Markelle Fultz,2018,8339880
Joe Harris,2018,8333333
CJ Miles,2018,8333333
Jerami Grant,2018,8333333
Shaun Livingston,2018,8307692
Deandre Ayton,2018,8175840
JaMychal Green,2018,8066667
Louis Williams,2018,8000000
Garrett Temple,2018,8000000
PJ Tucker,2018,7959537
Cory Joseph,2018,7945000
Karl-Anthony Towns,2018,7839435
Kyle Korver,2018,7560000
Darrell Arthur,2018,7464912
Lonzo Ball,2018,7461960
Doug McDermott,2018,7333334
Marvin Bagley,2018,7314960
Jae Crowder,2018,7305825
DJ Augustin,2018,7250000
Lance Thomas,2018,7119650
D'Angelo Russell,2018,7019698
Jeremy Lamb,2018,7000000
Langston Galloway,2018,7000000
Ersan Ilyasova,2018,7000000
Davis Bertans,2018,7000000
Al-Farouq Aminu,2018,6957105
Jayson Tatum,2018,6700800
Luka Doncic,2018,6569040
Mario Hezonja,2018,6500000
Nemanja Bjelica,2018,6500000
Ben Simmons,2018,6434520
Dewayne Dedmon,2018,6300000
Milos Teodosic,2018,6300000
Marco Belinelli,2018,6153846
Wesley Johnson,2018,6134000
Josh Jackson,2018,6041520
Ishmael Smith,2018,6000000
Montrezl Harrell,2018,6000000
Jonathon Simmons,2018,6000000
Jaren Jackson,2018,5922720
Brandon Ingram,2018,5757120
Anthony Tolliver,2018,5750000
Kristaps Porzingis,2018,5697054
Deron Williams,2018,5474787
De'Aaron Fox,2018,5470920
Ben McLemore,2018,5460000
Patrick Patterson,2018,5451600
Jason Smith,2018,5450000
Marcus Morris,2018,5375000
Trae Young,2018,5363280
DeMarcus Cousins,2018,5337000
Josh Smith,2018,5331729
Alexis Ajinca,2018,5285394
Thabo Sefolosha,2018,5250000
Aron Baynes,2018,5193600
Jaylen Brown,2018,5169960
Patrick Beverley,2018,5027028
Tony Parker,2018,5000000
Dirk Nowitzki,2018,5000000
Mike Muscala,2018,5000000
Jonathan Isaac,2018,4969080
Mo Bamba,2018,4871280
Jamal Crawford,2018,4698113
Ron Baker,2018,4697823
Willie Cauley-Stein,2018,4696874
Dragan Bender,2018,4661280
Lauri Markkanen,2018,4536120
Justin Holiday,2018,4500000
Ed Davis,2018,4449000
Kyle O'Quinn,2018,4449000
Lance Stephenson,2018,4449000
Wendell Carter,2018,4446840
Alex Len,2018,4350000
Luc Mbah a Moute,2018,4320500
Mike Scott,2018,4320500
Emmanuel Mudiay,2018,4294479
Kris Dunn,2018,4221000
Frank Ntilikina,2018,4155720
Glenn Robinson III,2018,4075000
Collin Sexton,2018,4073760
Al Jefferson,2018,4000000
Stanley Johnson,2018,3940401
Buddy Hield,2018,3833760
Dennis Smith,2018,3819960
Jodie Meeks,2018,3774176
Kevin Knox,2018,3744840
Jose Juan Barea,2018,3710850
Alex Abrines,2018,3667645
Nenê,2018,3651480
Zach Collins,2018,3628920
Frank Kaminsky,2018,3627842
Mikal Bridges,2018,3557400
Michael Beasley,2018,3500000
Jamal Murray,2018,3499800
Rodney Hood,2018,3472887
Justise Winslow,2018,3448926
Malik Monk,2018,3447480
Cameron Payne,2018,3440356
Brook Lopez,2018,3382000
Allonzo Trier,2018,3382000
Shai Gilgeous-Alexander,2018,3375360
Trey Lyles,2018,3364249
Ekpe Udoh,2018,3360000
Devin Booker,2018,3314365
Myles Turner,2018,3294994
Luke Kennard,2018,3275280
Troy Daniels,2018,3258539
Kelly Oubre,2018,3208630
Miles Bridges,2018,3206640
Marquese Chriss,2018,3206160
Tomas Satoransky,2018,3129187
Bryn Forbes,2018,3125000
Donovan Mitchell,2018,3111480
Terry Rozier,2018,3050389
Jerome Robinson,2018,3050160
Elfrid Payton,2018,3000000
Yogi Ferrell,2018,3000000
Bam Adebayo,2018,2955840
Jakob Poeltl,2018,2947320
Michael Porter,2018,2894160
Andrew Nicholson,2018,2844429
Justin Jackson,2018,2807880
Thon Maker,2018,2799720
Seth Curry,2018,2795000
Cedi Osman,2018,2775000
Sam Dekker,2018,2760094
Troy Brown,2018,2752680
Guerschon Yabusele,2018,2667600
Justin Patton,2018,2667600
Domantas Sabonis,2018,2659800
Jerian Grant,2018,2639313
Zhaire Smith,2018,2615160
Corey Brewer,2018,2559925
Delon Wright,2018,2536898
DJ Wilson,2018,2534280
Taurean Prince,2018,2526840
Dario Saric,2018,2526840
Justin Anderson,2018,2516047
Shelvin Mack,2018,2512601
Reggie Bullock,2018,2500000
Manu Ginobili,2018,2500000
Bobby Portis,2018,2494346
Dante Cunningham,2018,2487000
Donte DiVincenzo,2018,2484360
Rondae Hollis-Jefferson,2018,2470356
Tyus Jones,2018,2444052
Jarell Martin,2018,2416221
Greg Monroe,2018,2410167
TJ Leaf,2018,2407560
Georgios Papagiannis,2018,2400480
Vince Carter,2018,2393887
Carmelo Anthony,2018,2393887
Channing Frye,2018,2393887
Devin Harris,2018,2393887
Jose Calderon,2018,2393887
Zaza Pachulia,2018,2393887
JaVale McGee,2018,2393887
Udonis Haslem,2018,2393887
Dwyane Wade,2018,2393887
Raymond Felton,2018,2393887
Amir Johnson,2018,2393887
Jeff Green,2018,2393887
Lonnie Walker,2018,2360160
John Collins,2018,2299080
Denzel Valentine,2018,2280600
Larry Nance Jr,2018,2272390
Kevin Huerter,2018,2250960
Monta Ellis,2018,2245400
Harry Giles,2018,2207040
Darius Miller,2018,2205000
Henry Ellenson,2018,2199311
Omri Casspi,2018,2176260
Derrick Rose,2018,2176260
Juan Hernangomez,2018,2166360
Jonas Jerebko,2018,2165481
Quincy Pondexter,2018,2165481
Josh Okogie,2018,2163600
Nik Stauskas,2018,2161886
Terrance Ferguson,2018,2118840
Raul Neto,2018,2100000
Salah Mejri,2018,2098196
Grayson Allen,2018,2076960
Jarrett Allen,2018,2034120
Isaiah Thomas,2018,2029463
Spencer Hawes,2018,2007058
Torrey Craig,2018,2000000
Cole Aldrich,2018,2000000
Chandler Hutchison,2018,1991520
Ante Zizic,2018,1952760
OG Anunoby,2018,1952760
Shabazz Napier,2018,1942422
Aaron Holiday,2018,1914480
Timothe Luwawu,2018,1880268
Tyler Lydon,2018,1874640
Anfernee Simons,2018,1837800
Tim Frazier,2018,1832107
Trey Burke,2018,1795015
Malik Beasley,2018,1773840
Moritz Wagner,2018,1764240
Ian Clark,2018,1757429
Nerlens Noel,2018,1757429
Deyonta Davis,2018,1741503
Furkan Korkmaz,2018,1740000
Caleb Swanigan,2018,1740000
Landry Shamet,2018,1705920
Caris LeVert,2018,1702800
Rodions Kurucs,2018,1690000
Jonah Bolden,2018,1690000
Kyle Kuzma,2018,1689840
Tony Bradley,2018,1679520
Derrick White,2018,1667160
Kyle Singler,2018,1665333
Robert Williams,2018,1656600
Spencer Dinwiddie,2018,1656092
MarShon Brooks,2018,1656092
Josh Hart,2018,1655160
Jacob Evans,2018,1646400
Pat Connaughton,2018,1641000
DeAndre Bembry,2018,1634640
Dzanan Musa,2018,1634400
Omari Spellman,2018,1622520
Noah Vonleh,2018,1621415
James Ennis,2018,1621415
Luke Kornet,2018,1619260
TJ McConnell,2018,1600520
Richaun Holmes,2018,1600520
Malachi Richardson,2018,1569360
Kevon Looney,2018,1567007
Jahlil Okafor,2018,1567007
Wayne Selden,2018,1544951
Dorian Finney-Smith,2018,1544951
Damian Jones,2018,1544951
Quinn Cook,2018,1544951
Wade Baldwin,2018,1544951
Ivica Zubac,2018,1544951
Rodney McGruder,2018,1544951
Malcolm Brogdon,2018,1544951
Cheick Diallo,2018,1544951
Jake Layman,2018,1544951
Skal Labissiere,2018,1544951
Dejounte Murray,2018,1544951
Pascal Siakam,2018,1544951
Treveon Graham,2018,1512601
David Nwaba,2018,1512601
Gerald Green,2018,1512601
Derrick Jones,2018,1512601
Christian Wood,2018,1512601
Georges Niang,2018,1512601
Willy Hernangomez,2018,1496500
Sviatoslav Mykhailiuk,2018,1487694
Mitchell Robinson,2018,1485440
Michael Carter-Williams,2018,1468082
Jawun Evans,2018,1455492
Semi Ojeleye,2018,1378242
Daniel Theis,2018,1378242
Dwayne Bacon,2018,1378242
Maxi Kleber,2018,1378242
Jordan Bell,2018,1378242
Zhou Qi,2018,1378242
Sindarius Thornwell,2018,1378242
Rade Zagorac,2018,1378242
Dillon Brooks,2018,1378242
Ivan Rabb,2018,1378242
Dakari Johnson,2018,1378242
Tyler Dorsey,2018,1378242
Sterling Brown,2018,1378242
Frank Jackson,2018,1378242
Damyean Dotson,2018,1378242
Abdel Nader,2018,1378242
Wesley Iwundu,2018,1378242
Khem Birch,2018,1378242
Frank Mason,2018,1378242
Royce O'Neale,2018,1378242
Thomas Bryant,2018,1378242
Daniel Hamilton,2018,1349383
Jabari Bird,2018,1349383
Antonio Blakeney,2018,1349383
Ryan Arcidiacono,2018,1349383
Monte Morris,2018,1349383
Alfonzo McKinnie,2018,1349383
Ike Anigbogu,2018,1349383
Tyrone Wallace,2018,1349383
Shaquille Harrison,2018,1325531
Elie Okobo,2018,1238464
Jalen Brunson,2018,1230000
Melvin Frazier,2018,1050000
Raymond Spalding,2018,1023210
Isaac Bonga,2018,1000000
Justin Hamilton,2018,1000000
Devonte Graham,2018,988464
Chasson Randle,2018,975824
Patrick McCaw,2018,964104
De'Anthony Melton,2018,949000
Jason Thompson,2018,893333
Brad Wanamaker,2018,838464
Ryan Broekhoff,2018,838464
Jarred Vanderbilt,2018,838464
Bruce Brown,2018,838464
Khyri Thomas,2018,838464
Isaiah Hartenstein,2018,838464
Alize Johnson,2018,838464
Jevon Carter,2018,838464
Keita Bates-Diop,2018,838464
Kenrich Williams,2018,838464
Hamidou Diallo,2018,838464
Isaiah Briscoe,2018,838464
Gary Trent Jr,2018,838464
Chimezie Metu,2018,838464
